student_id,age,gender,primary_platform,daily_social_media_hours,screen_time_before_sleep_min,sleep_hours,physical_activity_hrs_week,social_interaction_level,stress_level,academic_performance,gender_code,primary_platform_code,daily_social_media_hours_z,sleep_hours_z,screen_time_before_sleep_min_z,physical_activity_hrs_week_z,social_interaction_level_z,stress_level_z,academic_performance_z,usage_group,high_low_usage,deri_z,deri_score,deri_quartile,deri_pca
S1298,14,Female,TikTok,5.79,139.0,6.3,0.0,5.5,7.45,2.42,0,3,1.6716032589266847,-1.578570192968444,2.205758419990794,-1.796413438514374,-0.1782198560044637,1.565363115431746,-1.7020540626433738,High,High,1.8186439572953077,82.23562866314336,Q4,3.1445932051171326
S1299,13,Male,TikTok,2.09,0.0,9.3,5.9,7.0,5.18,4.0,1,3,-0.9796689762234124,1.9350026366880384,-2.2556145301773256,0.6566903369560998,0.7581366554025267,0.1627845826501147,1.28909833870973,Low,Low,-1.7234287143629254,13.967674627726032,Q1,-2.9820809737121596
S1300,15,Female,Snapchat,4.48,106.0,6.4,5.0,5.8,3.62,3.14,0,2,0.7329095756708397,-1.4614510986465608,1.1465835469292982,0.2824880661216206,0.0090514462769342,-0.8011019861337371,-0.3389972721533514,High,High,1.1136480737488996,68.64792704476491,Q4,1.9312716227652609
S1301,17,Female,TikTok,3.24,65.0,8.2,9.1,7.2,4.28,3.12,0,3,-0.15562490313622,0.6466925991473267,-0.1693609923289242,1.987187299923136,0.8829841902567923,-0.3933038224174918,-0.3768599607780742,Medium,Low,-0.3238928315374903,40.94155692103173,Q2,-0.5648446561944258
S1302,13,Female,YouTube,3.76,14.0,8.2,6.4,3.1,5.05,3.25,0,4,0.2169863299119014,0.6466925991473267,-1.8062676143330545,0.8645804874196993,-1.676390274255649,0.0824607019181271,-0.130752484717376,Medium,High,-0.7453246278561599,32.81911303941667,Q1,-1.2811379761805803
S1303,18,Female,Other,4.74,97.0,7.2,3.0,5.2,6.96,2.53,0,1,0.9192151921949004,-0.5244983440714993,0.857717672457981,-0.5490725357327771,-0.3654911582858617,1.2626038726727151,-1.4938092752073984,High,High,0.7671437362414603,61.969593656716064,Q4,1.3259383576572237
S1304,16,Male,Snapchat,4.38,110.0,6.7,6.2,3.3,6.9,2.68,1,2,0.6612535693154313,-1.1100938156809128,1.2749683800276612,0.7814244272342594,-1.5515427394013834,1.225531312334875,-1.2098391105219766,High,High,1.015438588341335,66.75509161840795,Q4,1.7572468442111675
S1305,13,Male,Snapchat,4.37,90.0,7.9,0.6,5.9,5.47,2.78,1,2,0.6540879686798906,0.2953353161816798,0.6330442145358456,-1.5469452579580545,0.0714752137040672,0.3419686242830103,-1.020525667398363,High,High,0.3305989556780187,53.55587045663433,Q3,0.5650214257624511
S1306,14,Male,Snapchat,1.57,69.0,8.2,2.3,9.0,3.68,3.52,1,2,-1.3522802092715345,0.6466925991473267,-0.040976159230561,-0.8401187463818165,2.0066120039451807,-0.7640294257958965,0.3803938117163822,Low,Low,-0.679982989216474,34.078471724783405,Q1,-1.182795254248929
S1307,16,Female,Other,4.6,74.0,8.4,4.9,4.7,4.39,3.75,0,1,0.8188967832973288,0.8809307877910934,0.1195048821423929,0.2409100360289009,-0.6776099954215253,-0.325337461798118,0.8158147309006947,High,High,0.01915695921620945,47.553309281287305,Q3,0.02513046890414036
S1308,14,Female,Instagram,2.09,3.0,8.1,0.0,6.4,5.18,3.88,0,0,-0.9796689762234124,0.5295735048254444,-2.159325905353553,-1.796413438514374,0.3835940508397307,0.1627845826501147,1.061922206961393,Low,Low,-1.2228561288008033,23.615434408596574,Q1,-2.1044789417000285
S1309,13,Female,TikTok,3.96,93.0,7.7,4.1,6.8,2.92,3.1,0,3,0.3602983426227176,0.0610971275379142,0.7293328393596179,-0.0917142047128585,0.6332891205482613,-1.2336151900752093,-0.4147226494027971,Medium,High,0.34284468481480707,53.7918878824002,Q3,0.5872998926252594
S1310,16,Male,Instagram,3.8,117.0,7.0,1.7,2.4,7.28,2.26,1,0,0.2456487324540646,-0.758736532715265,1.4996418379497969,-1.0895869269381355,-2.113356646245577,1.460324194474531,-2.0049555716411565,Medium,High,0.8346757010397088,63.271167479765246,Q4,1.439401132347988
S1311,17,Male,Instagram,4.2,107.0,6.9,4.3,4.7,5.88,2.76,1,0,0.5322727578756971,-0.8758556270371473,1.178679755203889,-0.0085581445274186,-0.6776099954215253,0.5952977865915869,-1.0583883560230858,High,High,0.8622693800389111,63.80299282165009,Q4,1.4908404951648557
S1312,13,Male,TikTok,4.07,27.0,8.2,1.5,6.2,4.67,3.61,1,3,0.4391199496136667,0.6466925991473267,-1.3890169067633742,-1.1727429871235755,0.2587465159854653,-0.152332180221529,0.5507759105276346,Medium,High,-0.5321965187656781,36.92682660256977,Q2,-0.9154372096410159
S1313,14,Non-binary,Snapchat,2.0,10.0,8.5,5.7,1.6,4.17,3.68,2,2,-1.0441593819432795,0.9980498821129756,-1.9346524474314173,0.5735342767706599,-2.612746785662639,-0.4612701830368662,0.6832953207141651,Low,Low,-1.3256205704958908,21.63480926833619,Q1,-2.288141916112987
S1314,14,Non-binary,TikTok,1.79,24.0,7.0,4.3,4.7,4.55,3.18,2,3,-1.1946369952896363,-0.758736532715265,-1.4853055315871466,-0.0085581445274186,-0.6776099954215253,-0.22647730089721,-0.2632718949039057,Low,Low,-0.6404019980538392,34.84133390629308,Q1,-1.0908277826624964
S1315,16,Male,Other,4.26,40.0,6.0,7.6,7.3,7.0,3.08,1,1,0.5752663616889416,-1.929927475934092,-0.971766199193694,1.3635168485323377,0.9454079576839248,1.2873189128979423,-0.45258533802752,High,High,0.5111425461431133,57.035567989065285,Q3,0.909096255156647
S1316,17,Female,TikTok,4.18,80.0,8.1,4.2,7.2,8.36,3.11,0,3,0.5179415566046152,0.5295735048254444,0.3120821317899376,-0.0501361746201384,0.8829841902567923,2.127630280555659,-0.3957913050904361,High,High,0.10015006118970278,49.114325633931415,Q3,0.1666302936452069
S1317,17,Female,TikTok,5.53,107.0,7.4,2.0,5.7,7.68,2.62,0,3,1.485297642402624,-0.2902601554277337,1.178679755203889,-0.964852836659976,-0.0533723211501982,1.7074745967268008,-1.3234271763961452,High,High,0.9847458510114157,66.16353673642436,Q4,1.698324982338802
S1318,18,Female,TikTok,3.94,39.0,8.9,3.6,7.0,3.71,3.43,0,3,0.345967141351636,1.4665262594005068,-1.0038624074682847,-0.2996043551764578,0.7581366554025267,-0.7454931456269764,0.2100117129051297,Medium,High,-0.7081405085057185,33.53577923629484,Q1,-1.2300345379816555
S1319,17,Male,TikTok,1.95,67.0,8.0,1.2,6.6,5.01,3.45,1,3,-1.0799873851209838,0.4124544105035621,-0.1051685757797426,-1.2974770774017352,0.5084415856939958,0.0577456616929001,0.2478744015298525,Low,Low,-0.5325367904680962,36.92026839355105,Q2,-0.9249529925859518
S1320,14,Female,TikTok,5.03,105.0,6.1,5.0,6.2,7.11,2.6,0,3,1.1270176106255838,-1.8128083816122096,1.1144873386547074,0.2824880661216206,0.2587465159854653,1.3552852735173166,-1.361289865020868,High,High,1.3514377769641668,73.23095456395913,Q4,2.3462872145029094
S1321,13,Male,TikTok,3.08,49.0,7.8,5.9,5.4,3.61,3.61,1,3,-0.2702745133048729,0.1782162218597965,-0.6829003247223768,0.6566903369560998,-0.2406436234315962,-0.8072807461900439,0.5507759105276346,Medium,Low,-0.37713035329568206,39.91548630496887,Q2,-0.6490004426849222
S1322,16,Male,TikTok,4.32,76.0,7.5,10.3,5.7,3.33,3.65,1,3,0.6182599655021868,-0.1731410611058514,0.1836972986915744,2.486123661035775,-0.0533723211501982,-0.9802860277666328,0.6265012877770804,High,High,0.32503277509987083,53.448590963781925,Q3,0.562908727809807
S1323,18,Male,TikTok,3.09,15.0,7.7,2.8,4.9,5.07,3.62,1,3,-0.2631089126693323,0.0610971275379142,-1.7741714060584637,-0.632228595918217,-0.5527624605672598,0.0948182220307409,0.5697072548399965,Medium,Low,-0.6994591487552367,33.703098973451276,Q1,-1.1972663958296355
S1324,18,Female,Instagram,5.9,94.0,7.7,3.2,7.1,6.85,2.94,0,0,1.7504248659176336,0.0610971275379142,0.7614290476342087,-0.4659164755473373,0.8205604228296592,1.194637512053341,-0.71762415840058,High,High,0.8169189286713094,62.92893324793743,Q4,1.408289331666905
S1325,14,Female,Instagram,2.05,49.0,9.6,3.2,8.6,1.14,4.0,0,0,-1.008331378765576,2.286359919653685,-0.6829003247223768,-0.4659164755473373,1.7569169342366495,-2.33343448009781,1.28909833870973,Low,Low,-1.325863874380546,21.630119963526838,Q1,-2.309405472830961
S1326,14,Female,Instagram,2.81,64.0,8.2,5.0,8.2,3.07,4.0,0,0,-0.4637457304644746,0.6466925991473267,-0.201457200603515,0.2824880661216206,1.5072218645281188,-1.1409337892306082,1.28909833870973,Low,Low,-0.4372985100717721,38.755838454134995,Q2,-0.7610322272749007
S1327,13,Male,Instagram,3.35,76.0,7.7,5.3,5.1,5.55,3.45,1,0,-0.0768032961452712,0.0610971275379142,0.1836972986915744,0.4072221563997802,-0.4279149257129948,0.3913987047334643,0.2478744015298525,Medium,Low,0.015265625002796329,47.4783098530307,Q3,0.024410863290194654
S1328,13,Male,TikTok,2.07,55.0,7.7,4.5,4.7,4.7,3.26,1,3,-0.9940001774944942,0.0610971275379142,-0.4903230750748321,0.0745979156580212,-0.6776099954215253,-0.1337959000526086,-0.111821140405015,Low,Low,-0.5151401267024135,37.25556209089048,Q2,-0.8887635752944326
S1329,16,Male,TikTok,4.3,74.0,8.4,6.9,7.6,5.88,3.72,1,3,0.6039287642311049,0.8809307877910934,0.1195048821423929,1.0724706378832989,1.1326792599653228,0.5952977865915869,0.7590206979636108,High,High,-0.05249904713919854,46.1722509570541,Q2,-0.09900235254509868
S1330,16,Female,TikTok,6.1,113.0,6.5,2.2,5.8,5.49,3.03,0,3,1.8937368786284487,-1.3443320043246785,1.3712570048514336,-0.8816967764745363,0.0090514462769342,0.3543261443956241,-0.5472420595893276,High,High,1.5364419626015202,76.7966231462296,Q4,2.660868343363574
S1331,15,Female,Snapchat,2.57,81.0,7.7,7.0,6.6,6.67,4.0,0,2,-0.635720145717454,0.0610971275379142,0.3441783400645284,1.1140486679760184,0.5084415856939958,1.0834198310398198,1.28909833870973,Low,Low,-0.11754631106361328,44.91856588750336,Q2,-0.20701517079500023
S1332,14,Female,Other,3.43,69.0,8.0,5.7,4.8,3.08,3.92,0,1,-0.0194784910609447,0.4124544105035621,-0.040976159230561,0.5735342767706599,-0.6151862279943928,-1.1347550291743012,1.137647584210839,Medium,Low,-0.15763635359835593,44.145892530759824,Q2,-0.2760366860965743
S1333,17,Male,Other,0.2,31.0,8.6,4.9,7.4,0.36,4.0,1,1,-2.333967496340624,1.115168976434858,-1.260632073665011,0.2409100360289009,1.0078317251110578,-2.8153777644897358,1.28909833870973,Low,Low,-1.5699228488134978,16.92626197048353,Q1,-2.7179653153240846
S1334,15,Male,Instagram,3.31,62.0,7.9,3.6,4.1,5.12,3.43,1,0,-0.1054656986874344,0.2953353161816798,-0.2656496171526966,-0.2996043551764578,-1.0521525999843218,0.1257120223122745,0.2100117129051297,Medium,Low,-0.22215021067393692,42.90248805046117,Q2,-0.3849692994486919
S1335,17,Female,Instagram,3.08,47.0,7.3,10.5,6.9,2.8,3.92,0,0,-0.2702745133048729,-0.407379249749617,-0.7470927412715584,2.5692797212212146,0.6957128879753943,-1.3077603107508902,1.137647584210839,Medium,Low,-0.20332933494227148,43.265231223303566,Q2,-0.34269047544037234
S1336,18,Male,Instagram,2.45,67.0,8.6,2.5,8.3,3.75,3.6,1,0,-0.7217073533439434,1.115168976434858,-0.1051685757797426,-0.7569626861963766,1.5696456319552523,-0.7207781054017495,0.5318445662152737,Low,Low,-0.647348301852848,34.707454680081504,Q1,-1.1294701823384363
S1337,14,Female,YouTube,4.59,70.0,7.3,4.8,5.8,5.13,3.34,0,4,0.8117311826617881,-0.407379249749617,-0.0088799509559702,0.1993320059361808,0.0090514462769342,0.1318907823685811,0.0396296140938764,High,High,0.403410160485145,54.95919343834752,Q3,0.7021801802618023
S1338,14,Male,YouTube,2.62,66.0,8.6,2.6,7.1,3.83,3.85,1,4,-0.5998921425397499,1.115168976434858,-0.1372647840543334,-0.7153846561036568,0.8205604228296592,-0.6713480249512954,1.005128174024309,Low,Low,-0.6174419676763138,35.28385286165119,Q1,-1.077392110520433
S1339,18,Female,YouTube,3.15,65.0,7.8,8.8,3.6,3.66,4.0,0,4,-0.2201153088560874,0.1782162218597965,-0.1693609923289242,1.8624532096449768,-1.364271437119985,-0.77638694590851,1.28909833870973,Medium,Low,-0.18923084101493604,43.5369578152228,Q2,-0.3278143522950535
S1340,16,Female,YouTube,2.71,50.0,8.1,6.7,6.3,4.51,3.74,0,4,-0.5354017368198827,0.5295735048254444,-0.650804116447786,0.9893145776978588,0.3211702834125977,-0.251192341122437,0.7968833865883337,Low,Low,-0.5719264526977044,36.1610937803146,Q1,-0.9895363415530269
S1341,14,Male,Instagram,0.6,20.0,8.2,3.2,10.0,2.41,3.83,1,0,-2.047343470918992,0.6466925991473267,-1.6136903646855096,-0.4659164755473373,2.630849678216508,-1.548731952946853,0.967265485399586,Low,Low,-1.4359088115839427,19.50917457046836,Q1,-2.479087200093174
S1342,16,Female,YouTube,1.66,30.0,9.1,6.0,4.9,4.55,3.68,0,4,-1.287789803551667,1.7007644480442714,-1.2927282819396018,0.6982683670488196,-0.5527624605672598,-0.22647730089721,0.6832953207141651,Low,Low,-1.42709417784518,19.679062956929716,Q1,-2.4749537991920336
S1343,16,Female,YouTube,4.59,43.0,7.1,4.7,5.3,5.61,2.65,0,4,0.8117311826617881,-0.6416174383933826,-0.8754775743699216,0.157753975843461,-0.3030673908587293,0.4284712650713051,-1.2666331434590612,High,High,0.1926236822284164,50.89661117569136,Q3,0.34619102634160875
S1344,18,Female,Instagram,0.65,69.0,8.4,3.6,8.9,1.74,4.0,0,0,-2.011515467741288,0.8809307877910934,-0.040976159230561,-0.2996043551764578,1.9441882365180485,-1.9627088767194047,1.28909833870973,Low,Low,-0.9778074715876475,28.33836700140437,Q1,-1.7006043151936687
S1345,14,Female,Other,1.81,51.0,8.4,6.5,7.2,1.44,4.0,0,1,-1.1803057940185548,0.8809307877910934,-0.6187079081731952,0.906158517512419,0.8829841902567923,-2.148071678408608,1.28909833870973,Low,Low,-0.8933148299942811,29.966831549514996,Q1,-1.5493735583147878
S1346,18,Male,TikTok,3.44,89.0,7.6,5.3,9.7,3.99,3.9,1,3,-0.0123128904254041,-0.0560219667839691,0.6009480062612548,0.4072221563997802,2.4435783759351093,-0.5724878640503874,1.0997848955861158,Medium,Low,0.2148856942066066,51.32567690961136,Q3,0.36764843168385314
S1347,18,Male,Other,5.64,86.0,5.9,4.4,3.9,5.85,2.92,1,1,1.5641192493935725,-2.0470465702559744,0.5046593814374823,0.0330198855653014,-1.177000134838587,0.5767615064226665,-0.7554868470253029,High,High,1.3719417336956763,73.62613651121023,Q4,2.3888123468886917
S1348,14,Male,YouTube,4.16,126.0,6.8,4.1,4.0,4.64,3.34,1,4,0.5036103553335338,-0.9929747213590304,1.788507712421114,-0.0917142047128585,-1.1145763674114544,-0.1708684603904494,0.0396296140938764,High,High,1.0950309297045593,68.28911048403785,Q4,1.889870336283236
S1349,13,Female,TikTok,2.82,50.0,8.6,5.5,7.9,4.24,3.66,0,3,-0.456580129828934,1.115168976434858,-0.650804116447786,0.4903782165852201,1.3199505622467214,-0.4180188626427188,0.6454326320894422,Low,Low,-0.7408510742371927,32.90533384320715,Q1,-1.2868586616059867
S1350,16,Male,Snapchat,5.17,70.0,7.0,4.5,3.3,4.58,2.97,1,2,1.2273360195231549,-0.758736532715265,-0.0088799509559702,0.0745979156580212,-1.5515427394013834,-0.2079410207282896,-0.6608301254634953,High,High,0.6590642004274833,59.88652832546085,Q4,1.1478729144809399
S1351,13,Female,TikTok,2.56,31.0,8.2,4.6,5.7,5.8,3.0,0,3,-0.6428857463529947,0.6466925991473267,-1.260632073665011,0.1161759457507409,-0.0533723211501982,0.5458677061411329,-0.6040360925264114,Low,Low,-0.8500701397217775,30.800305845912494,Q1,-1.467183636255925
S1352,14,Female,YouTube,4.49,40.0,7.7,2.5,5.3,5.87,3.68,0,4,0.7400751763063804,0.0610971275379142,-0.971766199193694,-0.7569626861963766,-0.3030673908587293,0.5891190265352804,0.6832953207141651,High,High,-0.0975960501417426,45.30307620726799,Q2,-0.1613833873190509
S1353,15,Female,YouTube,1.26,76.0,8.3,9.0,8.1,2.61,4.0,0,4,-1.5744138289732992,0.7638116934692111,0.1836972986915744,1.9456092698304164,1.4447980971009862,-1.4251567518207182,1.28909833870973,Low,Low,-0.7181760745836453,33.342359273681105,Q1,-1.2517863516407224
S1354,18,Male,Snapchat,5.0,124.0,6.0,1.4,6.3,5.71,3.17,1,2,1.1055208087189612,-1.929927475934092,1.7243152958719323,-1.2143210172162957,0.3211702834125977,0.4902588656343723,-0.2822032392162675,High,High,1.5865878601749952,77.76310750382132,Q4,2.7494548163362644
S1355,18,Male,YouTube,2.83,75.0,7.8,5.5,6.7,5.14,3.91,1,4,-0.449414529193393,0.1782162218597965,0.1516010904169837,0.4903782165852201,0.5708653531211287,0.1380695424248877,1.1187162398984776,Low,Low,-0.15867655354540192,44.12584429099874,Q2,-0.27758409180858784
S1356,13,Male,TikTok,2.16,28.0,9.0,3.8,5.5,3.74,3.68,1,3,-0.9295097717746268,1.5836453537223891,-1.3569206984887834,-0.2164482949910181,-0.1782198560044637,-0.726956865458056,0.6832953207141651,Low,Low,-1.2900252746619332,22.32085335752538,Q1,-2.2360259465328967
S1357,18,Male,TikTok,3.7,117.0,6.6,4.3,7.6,4.03,3.68,1,3,0.1739927260986569,-1.2272129100027962,1.4996418379497969,-0.0085581445274186,1.1326792599653228,-0.5477728238251605,0.6832953207141651,Medium,High,0.9669491580170834,65.8205330964819,Q4,1.6722936755323867
S1358,13,Male,Instagram,3.59,61.0,7.4,2.0,10.0,4.89,3.25,1,0,0.0951711191077078,-0.2902601554277337,-0.2977458254272873,-0.964852836659976,2.630849678216508,-0.0163994589827808,-0.130752484717376,Medium,High,0.02922848303605141,47.74742227357601,Q3,0.05546182815171327
S1359,17,Male,TikTok,3.23,58.0,7.0,2.5,6.9,3.4,3.07,1,3,-0.1627905037717609,-0.758736532715265,-0.3940344502510597,-0.7569626861963766,0.6957128879753943,-0.9370347073724856,-0.4715166823398818,Medium,Low,0.06730385956414812,48.48126606946978,Q3,0.12598101173707502
S1360,18,Male,Instagram,4.38,117.0,7.4,1.7,5.8,4.05,3.27,1,0,0.6612535693154313,-0.2902601554277337,1.4996418379497969,-1.0895869269381355,0.0090514462769342,-0.5354153037125472,-0.0928897960926532,High,High,0.8170518542309874,62.93149518182175,Q4,1.4051211034823723
S1361,18,Female,TikTok,3.18,81.0,7.6,4.3,3.8,3.9,3.79,0,3,-0.1986185069494648,-0.0560219667839691,0.3441783400645284,-0.0085581445274186,-1.23942390226572,-0.6280967045571483,0.8915401081501404,Medium,Low,0.06719393329967756,48.47914741130949,Q3,0.11395577040198937
S1362,14,Female,Instagram,4.15,133.0,6.2,0.7,4.5,7.11,2.4,0,0,0.4964447546979931,-1.6956892872903264,2.0131811703432496,-1.5053672278653347,-0.8024575302757908,1.3552852735173166,-1.7399167512680966,High,High,1.4017717374438563,74.20106354222558,Q4,2.424984823425436
S1363,18,Female,Instagram,4.22,85.0,7.3,4.3,5.2,5.76,2.95,0,0,0.5466039591467784,-0.407379249749617,0.4725631731628916,-0.0085581445274186,-0.3654911582858617,0.5211526659159059,-0.6986928140882182,High,High,0.47551546068642897,56.348911204230276,Q3,0.8230409388562216
S1364,13,Male,YouTube,2.91,51.0,7.2,0.0,5.1,6.8,2.74,1,4,-0.3920897241090665,-0.5244983440714993,-0.6187079081731952,-1.796413438514374,-0.4279149257129948,1.1637437117718072,-1.0962510446478078,Medium,Low,-0.16209976273692084,44.059867246086554,Q2,-0.2714094286651436
S1365,16,Female,TikTok,3.22,50.0,7.3,5.0,5.8,3.95,4.0,0,3,-0.1699561044073016,-0.407379249749617,-0.650804116447786,0.2824880661216206,0.0090514462769342,-0.5972029042756144,1.28909833870973,Medium,Low,-0.13779365703515686,44.52832971443315,Q2,-0.22997024442103117
S1366,15,Male,YouTube,3.37,21.0,7.3,3.1,8.6,5.41,2.53,1,4,-0.0624720948741896,-0.407379249749617,-1.5815941564109188,-0.5074945056400573,1.7569169342366495,0.3048960639451701,-1.4938092752073984,Medium,Low,-0.41222900051183053,39.23901434717147,Q2,-0.697555783456808
S1367,14,Female,Instagram,4.05,70.0,6.7,0.5,7.6,5.75,3.07,0,0,0.4247887483425848,-1.1100938156809128,-0.0088799509559702,-1.5885232880507745,1.1326792599653228,0.5149739058595993,-0.4715166823398818,Medium,High,0.5086675376891758,56.9878660419193,Q3,0.8901463271543885
S1368,13,Male,Instagram,6.09,134.0,7.2,6.5,4.7,5.31,3.09,1,0,1.8865712779929085,-0.5244983440714993,2.04527737861784,0.906158517512419,-0.6776099954215253,0.2431084633821023,-0.433653993715159,High,High,1.485449000227416,75.81381292911021,Q4,2.5602988866317196
S1369,17,Female,Instagram,4.84,103.0,6.4,0.8,3.4,7.55,2.27,0,0,0.9908711985503084,-1.4614510986465608,1.0502949221055258,-1.463789197772615,-1.4891189719742506,1.627150715994813,-1.9860242273287947,High,High,1.1675390731007982,69.68659242735737,Q4,2.0254394274946517
S1370,15,Female,Instagram,4.73,87.0,7.5,6.0,7.5,5.05,3.22,0,0,0.9120495915593598,-0.1731410611058514,0.5367555897120732,0.6982683670488196,1.0702554925381902,0.0824607019181271,-0.1875465176544599,High,High,0.5406487474590949,57.60425423068783,Q3,0.9334593808259869
S1371,16,Female,TikTok,8.16,109.0,5.4,1.6,4.3,8.25,2.31,0,3,3.369850609549855,-2.632642041865388,1.2428721717530706,-1.1311649570308555,-0.9273050651300564,2.0596639199362854,-1.910298850079349,High,High,2.4151216077227713,93.73180974049896,Q4,4.194434522720986
S1372,15,Female,Instagram,4.08,83.0,7.9,8.2,2.8,5.21,3.73,0,0,0.4462855502492073,0.2953353161816798,0.40837075661371,1.612985029088657,-1.8636615765370468,0.1813208628190351,0.7779520422759718,High,High,0.18644033022707918,50.77743666140494,Q3,0.31717934267222864
S1373,15,Male,TikTok,4.44,107.0,6.4,6.0,6.6,5.58,3.14,1,3,0.7042471731286765,-1.4614510986465608,1.178679755203889,0.6982683670488196,0.5084415856939958,0.4099349849023847,-0.3389972721533514,High,High,1.1147926756597089,68.66998747036295,Q4,1.9329844402419278
S1374,18,Female,Instagram,4.59,95.0,7.0,1.6,7.1,5.74,3.34,0,0,0.8117311826617881,-0.758736532715265,0.7935252559087995,-1.1311649570308555,0.8205604228296592,0.5087951458032928,0.0396296140938764,High,High,0.7879976570952842,62.371520619338376,Q4,1.3644793014265457
S1375,13,Male,Instagram,1.79,49.0,8.3,2.3,2.4,4.25,4.0,1,0,-1.1946369952896363,0.7638116934692111,-0.6829003247223768,-0.8401187463818165,-2.113356646245577,-0.4118401025864122,1.28909833870973,Low,Low,-0.8804496711604081,30.214787521439764,Q1,-1.5256092628343318
S1376,17,Female,Instagram,2.9,41.0,9.6,5.9,4.6,2.25,4.0,0,0,-0.3992553247446075,2.286359919653685,-0.9396699909191032,0.6566903369560998,-0.7400337628486583,-1.647592113847761,1.28909833870973,Medium,Low,-1.2084284117724653,23.893506264887844,Q1,-2.1038066947506397
S1377,17,Female,YouTube,2.61,78.0,8.2,3.8,5.8,4.43,3.36,0,4,-0.6070577431752908,0.6466925991473267,0.247889715240756,-0.2164482949910181,0.0090514462769342,-0.300622421572891,0.0774923027185992,Low,Low,-0.3352868756939538,40.721954401587425,Q2,-0.588093396862478
S1378,15,Male,TikTok,4.67,7.0,7.6,3.6,6.6,4.61,3.49,1,3,0.8690559877461146,-0.0560219667839691,-2.03094107225519,-0.2996043551764578,0.5084415856939958,-0.1894047405593692,0.3235997787792983,High,High,-0.36862103924170214,40.07949012831168,Q2,-0.6210435479726294
S1379,14,Female,Other,2.64,66.0,8.4,7.7,5.2,2.75,4.0,0,1,-0.5855609412686682,0.8809307877910934,-0.1372647840543334,1.405094878625058,-0.3654911582858617,-1.3386541110324237,1.28909833870973,Low,Low,-0.534585504371365,36.880782612330584,Q2,-0.9319815139234118
S1380,13,Non-binary,YouTube,3.19,129.0,8.4,2.5,4.5,4.64,3.18,2,4,-0.1914529063139242,0.8809307877910934,1.8847963372448864,-0.7569626861963766,-0.8024575302757908,-0.1708684603904494,-0.2632718949039057,Medium,Low,0.2708042143799562,52.40341960966038,Q3,0.4462185266038136
S1381,18,Male,Other,4.72,48.0,6.5,4.3,6.5,6.82,2.24,1,1,0.9048839909238184,-1.3443320043246785,-0.7149965329969676,-0.0085581445274186,0.4460178182668632,1.176101231884421,-2.042818260265878,High,High,0.5114064874171764,57.04065504752966,Q3,0.9027064428203228
S1382,18,Male,YouTube,4.61,78.0,6.8,6.5,4.7,6.09,2.35,1,4,0.8260623839328701,-0.9929747213590304,0.247889715240756,0.906158517512419,-0.6776099954215253,0.7250517477740286,-1.8345734728299032,High,High,0.6889756068442189,60.46302426658913,Q4,1.1994042723019556
S1383,14,Female,TikTok,3.45,68.0,7.6,6.3,6.6,4.02,3.62,0,3,-0.0051472897898631,-0.0560219667839691,-0.0730723675051518,0.8230024573269792,0.5084415856939958,-0.5539515838814676,0.5697072548399965,Medium,High,-0.0073992301703486,47.04147994167395,Q3,-0.011754874669045543
S1384,13,Female,Instagram,2.26,40.0,8.0,4.1,4.3,3.87,3.77,0,0,-0.857853765419219,0.4124544105035621,-0.971766199193694,-0.0917142047128585,-0.9273050651300564,-0.6466329847260684,0.8536774195254175,Low,Low,-0.7473581250388249,32.77992053687202,Q1,-1.2898066395090038
S1385,13,Male,TikTok,5.19,119.0,6.5,3.2,3.1,7.72,2.14,1,3,1.2416672207942367,-1.3443320043246785,1.5638342544989785,-0.4659164755473373,-1.676390274255649,1.7321896369520278,-2.232131703389493,High,High,1.3832778265392978,73.84462210903035,Q4,2.3939152803202743
S1386,13,Female,YouTube,4.08,89.0,6.4,0.0,6.8,3.65,3.56,0,4,0.4462855502492073,-1.4614510986465608,0.6009480062612548,-1.796413438514374,0.6332891205482613,-0.7825657059648169,0.4561191889658279,High,High,0.8362282183856742,63.30108984235866,Q4,1.4552755684446634
S1387,17,Female,Snapchat,1.17,40.0,9.4,2.1,6.9,3.94,3.88,0,2,-1.6389042346931664,2.05212173100992,-0.971766199193694,-0.923274806567256,0.6957128879753943,-0.6033816643319213,1.061922206961393,Low,Low,-1.5542640549655935,17.228060922044385,Q1,-2.7007680836107455
S1388,18,Female,TikTok,3.56,90.0,6.6,5.1,7.2,3.18,4.0,0,3,0.0736743172010856,-1.2272129100027962,0.6330442145358456,0.3240660962143404,0.8829841902567923,-1.0729674286112336,1.28909833870973,Medium,High,0.6446438139132424,59.60859775345305,Q4,1.1212407964354758
S1389,13,Male,Other,3.03,69.0,7.7,4.0,5.0,3.35,3.8,1,1,-0.3061025164825771,0.0610971275379142,-0.040976159230561,-0.1332922348055782,-0.4903386931401273,-0.9679285076540192,0.9104714524625016,Medium,Low,-0.1360586010836841,44.56177022537799,Q2,-0.23584450194495163
S1390,17,Male,TikTok,5.01,170.0,6.9,4.2,4.0,5.87,2.61,1,3,1.112686409354502,-0.8758556270371473,3.200740876503109,-0.0501361746201384,-1.1145763674114544,0.5891190265352804,-1.342358520708507,High,High,1.729760970964919,80.52254703331535,Q4,2.9766223142814217
